Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Distance,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Distance (km),Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,BASE CAMP INTERFACE1,1280 West Peachtree Street Northwest,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.789808,-84.388283,2021-02-18,118511,2.8498,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,4.58631,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,IKEA - Atlanta,441 16th Street NW,,Atlanta,GA,30363,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,33.788726,-84.404108,2021-02-17,96096,2.86268,2021-02-17 22:55:17 UTC,,,,,,,,,J1772,US,4.60704,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per minute,,,,,,,,,
ELEC,Walton Westside Apartments,790 Huff Road NW,,Atlanta,GA,30318,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,3,,,SemaCharge Network,https://semaconnect.com/,GPS,33.7869122,-84.4137063,2021-02-18,148718,2.93688,2021-02-18 00:13:37 UTC,,,,,,,,,J1772,US,4.72645,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,
ELEC,MIDTOWN PLAZA MIDTOWN117-118,1349 W Peachtree St NE,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.791365,-84.386874,2021-02-18,99645,2.96307,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,4.7686,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MIDTOWN PLAZA MIDTOWN 163-164,1360 W Peachtree St NE,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.79175,-84.386337,2021-02-18,99644,2.99242,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,4.81583,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MARTA EDGEWOOD L3,1414 DeKalb Ave NE,,Atlanta,GA,30307,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.762147,-84.341449,2021-02-18,175654,3.03014,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,4.87654,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MARTA EDGEWOOD L2,1414 DeKalb Ave NE,,Atlanta,GA,30307,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.76215,-84.341405,2021-02-18,175653,3.03261,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,4.88051,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MARTA EDGEWOOD L1,1414 DeKalb Ave NE,,Atlanta,GA,30307,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.76215,-84.341332,2021-02-18,156203,3.0366,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,4.88693,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,464 Bishop Street NW station location,464 Bishop Street NW,These stations are available for tenants of 464 Bishop Apartments only. No public charging available.,Atlanta,GA,30318,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,33.7927068,-84.4031715,2021-02-18,148716,3.11679,2021-02-18 00:13:37 UTC,,,,,,,,,J1772,US,5.01599,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,
ELEC,Atlantic Station Parking Deck QC,264 19th St NW,,Atlanta,GA,30363,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,33.793611,-84.396667,2021-02-18,146583,3.12007,2021-02-18 01:05:35 UTC,,,,,,,,,CHADEMO J1772COMBO,US,5.02127,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ATLANTIC STN 1682LF 1683RT,261 19th St NW,,Atlanta,GA,30363,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.793756,-84.395912,2021-02-18,161756,3.12619,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,5.03112,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ATLANTIC STN 1684LF 1685RT,261 19th St NW,,Atlanta,GA,30363,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.793777,-84.395913,2021-02-18,179895,3.12764,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,5.03345,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ATLANTIC STN 1686LF 1687RT,261 19th St NW,,Atlanta,GA,30363,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.793799,-84.395914,2021-02-18,179896,3.12915,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,5.03588,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Atlantic Station - Tesla Supercharger,1380 Atlantic Drive NW,,Atlanta,GA,30363,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,http://www.teslamotors.com/supercharger,200-9,33.7938,-84.3971,2020-08-10,102134,3.1355,2020-08-27 20:39:12 UTC,P,,,2015-01-01,,,,,TESLA,US,5.0461,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,
ELEC,Stoddard's Range and Guns - Tesla Destination,485 Bishop St NW,,Atlanta,GA,30318,,404-355-4867  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.793399,-84.403837,2020-11-03,113993,3.17175,2020-11-18 00:06:10 UTC,P,,,2017-09-01,,,,,TESLA,US,5.10444,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,
ELEC,Stoddards Range and Guns - Tesla Destination,485 Bishop St NW,,Atlanta,GA,30318,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.793399,-84.403837,2020-11-03,169138,3.17175,2020-11-18 00:06:10 UTC,P,,,2020-11-03,,,,,TESLA,US,5.10444,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,DEWBERRY GROUP PEACHTREE 01,1555 Peachtree St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.797832,-84.387945,2021-02-18,173909,3.40296,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,5.47653,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,DEWBERRY GROUP PEACHTREE 02,1555 Peachtree St NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.797858,-84.387898,2021-02-18,121021,3.40491,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,5.47967,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ATLANTA VA MEDI FT. MCPHERSON,1701 Hardee Ave SW,,Atlanta,GA,30310,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.708586,-84.429089,2021-02-18,161783,3.50293,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,5.63742,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,VISN 7/ATLANTA VAMC/ FT. MCPHERSON,1701 Hardee Ave,,Atlanta,GA,30310,,,E,,Private - Government only,Accepts fleet card,,,,,,1,,,Non-Networked,,GPS,33.708586,-84.429089,,184311,3.50293,2021-02-11 18:30:11 UTC,FG,19,Department of Veterans Affairs,2021-01-15,,,,,J1772,US,5.63742,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,VA,FED_GOV,,,,,,,$0.13 per kWh,,,,,,,,,
ELEC,The 500 Apartments,500 Northside Cir NW,,Atlanta,GA,30309,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,33.799653,-84.402458,2021-02-17,155611,3.5783,2021-02-17 22:55:17 UTC,,,,,,,,,J1772,US,5.75872,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,
ELEC,KWD- Station A,71 Howard St SE,The stations are behind an access-only gate and available for residents only. No public charging allowed.,Atlanta,GA,30317,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,33.7507209,-84.3242866,2021-02-18,148733,3.8727,2021-02-18 00:13:37 UTC,,,,,,,,,J1772,US,6.23251,,,,Public,,public,,,,,,,,,,$5.00-$12.00/Hr Variable Parking Fee,,,,,,,,,
ELEC,KWD- Station B,71 Howard Street Southeast,The stations are behind an access-only gate and available for residents only. No public charging allowed.,Atlanta,GA,30317,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,33.7507209,-84.3242866,2021-02-18,148734,3.8727,2021-02-18 00:13:37 UTC,,,,,,,,,J1772,US,6.23251,,,,Public,,public,,,,,,,,,,$5.00-$12.00/Hr Variable Parking Fee,,,,,,,,,
ELEC,PIVET PUBLIC DC1,2244 Metropolitan Pkwy SW,,Atlanta,GA,30315,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.692389,-84.40676,2021-02-18,175802,3.96896,2021-02-18 00:21:44 UTC,,,,,,,,,CHADEMO J1772COMBO,US,6.38742,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,PIVET PUBLIC DC2,2244 Metropolitan Pkwy SW,,Atlanta,GA,30315,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.69237,-84.406757,2021-02-18,175805,3.9702,2021-02-18 00:21:44 UTC,,,,,,,,,CHADEMO J1772COMBO,US,6.38942,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,PIVET PUBLIC DC3,2244 Metropolitan Pkwy SW,,Atlanta,GA,30315,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.692351,-84.40676,2021-02-18,175804,3.97151,2021-02-18 00:21:44 UTC,,,,,,,,,CHADEMO J1772COMBO,US,6.39153,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,PIVET PUBLIC DC4,2244 Metropolitan Pkwy SW,,Atlanta,GA,30315,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.692326,-84.406758,2021-02-18,158550,3.97317,2021-02-18 00:21:44 UTC,,,,,,,,,CHADEMO J1772COMBO,US,6.3942,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,PIVET PUBLIC DC5,2244 Metropolitan Pkwy SW,,Atlanta,GA,30315,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.692306,-84.406761,2021-02-18,175806,3.97455,2021-02-18 00:21:44 UTC,,,,,,,,,CHADEMO J1772COMBO,US,6.39642,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,PIVET PUBLIC DC6,2244 Metropolitan Pkwy SW,,Atlanta,GA,30315,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.692279,-84.406759,2021-02-18,175803,3.97634,2021-02-18 00:21:44 UTC,,,,,,,,,CHADEMO J1772COMBO,US,6.3993,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,120EVCHARGER 120 OTTLEY DRIV,120 Ottley Dr NE,,Atlanta,GA,30324,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.806679,-84.384801,2021-02-18,120979,4.02506,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,6.47771,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,AAA - PIEDMONT PIEDMONT EV2,1968 Peachtree Rd,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.808748,-84.39444,2021-02-18,164048,4.15259,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,6.68295,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,AAA - PIEDMONT PIEDMONT EV1,1968 Peachtree Rd NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.808757,-84.394504,2021-02-18,164047,4.15336,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,6.68418,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,AAA - PIEDMONT PIEDMONT EV3,1968 Peachtree Rd NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.808811,-84.394386,2021-02-18,180733,4.1568,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,6.68972,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,C180 CHRIS 180 CCC,1017 Fayetteville Rd SE,,Atlanta,GA,30316,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.726723,-84.322023,2021-02-18,105027,4.27409,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,6.87848,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Morningside Atlanta by Windsor,1845 Piedmont Ave,,Atlanta,GA,30324,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,33.8065737,-84.3659703,2021-02-18,148715,4.26071,2021-02-18 00:13:37 UTC,,,,,,,,,J1772,US,6.85695,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,
ELEC,THE WORKS CHATTAHOOCHEE 1,1235 Chattahoochee Ave NW,,Atlanta,GA,30318,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.8031,-84.42836,2021-02-18,155222,4.31705,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,6.94762,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,C180 CETEC,1030 Fayetteville Rd SE,,Atlanta,GA,30316,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.726998,-84.320785,2021-02-18,143593,4.33435,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,6.97546,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,THE WORKS CHATTAHOOCHEE 2,1235 Chattahoochee Ave NW,,Atlanta,GA,30318,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.80337,-84.42866,2021-02-18,175488,4.34174,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,6.98735,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MARTA HE HOLMES L2 1,Hamilton E. Holmes Station Bus Bay,,Atlanta,GA,30311,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.753767,-84.469442,2021-02-18,152382,4.50157,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,7.24457,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MARTA HE HOLMES L2 2,Hamilton E. Holmes Station Bus Bay,,Atlanta,GA,30311,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.753721,-84.469455,2021-02-18,174946,4.50206,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,7.24536,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,VENUE BROOKWOOD VENUE EV1,2140 Peachtree Rd NW,,Atlanta,GA,30309,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.813539,-84.393912,2021-02-18,82695,4.48149,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,7.21226,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MARTA HE HOLMES L2 3,Hamilton E. Holmes Station Bus Bay,,Atlanta,GA,30311,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.753636,-84.469482,2021-02-18,174945,4.50316,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,7.24713,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EMORY UNIV CPE250,201 Dowman Dr,,Atlanta,GA,30307,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.789692,-84.327126,2021-02-18,121097,4.66607,2021-02-18 00:21:44 UTC,,,,,,,,,CHADEMO J1772COMBO,US,7.50931,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EMORY UNIV PEAVINE EV2,29 Eagle Row,,Atlanta,GA,30306,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.79343,-84.328259,2021-02-18,179878,4.77704,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,7.6879,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,EMORY UNIV PEAVINE EV1,29 Eagle Row,,Atlanta,GA,30306,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.793385,-84.328212,2021-02-18,161713,4.7771,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,7.688,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 6998 (East Point, GA)",844 CLEVELAND AVENUE,,East Point,GA,30344,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,33.679748,-84.415717,2021-02-18,166910,4.94254,2021-02-18 01:09:43 UTC,,,,,,,,,CHADEMO J1772COMBO,US,7.95425,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Kroger Store #655 - Atlanta - Briarcliff Rd NE,1799 Briarcliff Rd NE,,Atlanta,GA,30306,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,33.80437,-84.336707,2021-02-17,95418,4.97479,2021-02-17 22:55:17 UTC,,,,,,,,,J1772,US,8.00615,,,,Public,,public,,,,,,,,,,Level 2: $0.03 per 30 seconds,,,,,,,,,
ELEC,HAYNES HOUSE SINGLE CHARGER,2420 Peachtree Rd,,Atlanta,GA,30305,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.821009,-84.388902,2021-02-18,161744,4.99644,2021-02-18 00:21:44 UTC,,,,,,,,,J1772,US,8.04099,,,,Public,,public,,,,,,,,,,,,,,,,,,,
